1136+1551  18-Jan-14  170000.00   56675.70833333330             4.864056 -0.760 -9.538
    746869078.757387    0.841812442909kaira  300   12   150.000                
 -7.83221220014765346e-11  3.69691344054384361e-03  2.61586670979441329e-08
 -5.50206091450411157e-11 -7.26422824899884805e-14  5.26357307090697342e-17
  4.27543278971848027e-20 -3.31268206934535381e-23  1.54165929019694845e-25
  5.05196493388882450e-28 -2.83510211531125156e-30 -8.51047383107977277e-33
1136+1551  18-Jan-14  220000.00   56675.91666666660             4.864056 -0.759 -9.794
    746884232.490866    0.841812442909kaira  300   12   150.000                
 -2.74602495501416117e-10  3.69256405277813837e-03 -4.42620926722621767e-08
 -7.83597979907863464e-11  3.95339766422088044e-14  7.53143506648789680e-17
 -2.53860053581810677e-20 -5.52140238917507282e-23  7.58604836085112833e-27
  3.57279987733145929e-28  1.48433105489250566e-31  7.64962563409031546e-34
1136+1551  19-Jan-14   30000.00   56676.12499999990             4.864056 -0.751 -9.799
    746899386.216983    0.841812442909kaira  300   12   150.000                
 -1.81045333942499127e-11  3.65163174286128010e-03 -7.77766251953806018e-08
  1.48639068467019784e-11  9.28332514862473071e-14 -1.39078467233584670e-17
 -5.53835041931226858e-20 -2.49074803487234843e-23 -1.60217491106924344e-25
  1.13059434924014993e-27  2.92688544367669316e-30 -1.55054327926570465e-32
1136+1551  19-Jan-14   80000.00   56676.33333333330             4.864056 -0.744 -9.540
    746914539.930528    0.841812442909kaira  300   12   150.000                
 -7.98075209258972484e-11  3.61763220805189122e-03 -2.45943962572679693e-08
  8.58157205624079617e-11  7.93482621644677119e-15 -8.26771669209363189e-17
 -9.10826145741091242e-21  7.81941429686347547e-23  1.90852310770849276e-25
 -1.54028280639790709e-27 -3.18289693265810407e-30  2.08477773951631596e-32
1136+1551  19-Jan-14  130000.00   56676.54166666660             4.864056 -0.745 -9.794
    746929693.639760    0.841812442909kaira  300   12   150.000                
 -1.46750927420742429e-10  3.62368304153778921e-03  3.59590469423265288e-08
  2.88221019005503453e-11 -8.87952762670849801e-14 -2.75120902060473612e-17
  5.23911839832993106e-20  1.61857955401022994e-23  1.74042281637436978e-25
 -7.07353424384000619e-28 -3.06453953461328038e-30  1.64800521224427275e-32
1136+1551  19-Jan-14  170000.00   56676.70833333330             4.864056 -0.749 -9.552
    746941816.610788    0.841812442909kaira  300   12   150.000                
 -1.47988161033078373e-10  3.64083333922663420e-03  2.51103438181998114e-08
 -5.61516769413484161e-11 -7.15762152200776801e-14  5.31040085710493522e-17
  4.02539978360518883e-20  1.51309542622215082e-23  2.19612189036553875e-25
 -1.18375043678273798e-27 -3.67463180337327837e-30  1.27098936979109104e-32
1136+1551  19-Jan-14  220000.00   56676.91666666660             4.864056 -0.748 -9.788
    746956970.327329    0.841812442909kaira  300   12   150.000                
 -1.72024339571026088e-10  3.63569374141452153e-03 -4.55747640002181974e-08
 -7.77280480949860127e-11  4.09913451581844475e-14  7.49357124125512915e-17
 -2.54624950474097166e-20 -6.88652943359102941e-23 -2.81520087109341400e-26
  7.98223639571762084e-28  7.16276987873981132e-31 -5.20031030959295063e-33
1136+1551  20-Jan-14   30000.00   56677.12499999990             4.864056 -0.739 -9.799
    746972124.036294    0.841812442909kaira  300   12   150.000                
 -2.68140772452931505e-11  3.59426697232723396e-03 -7.79847546954581757e-08
  1.63222247884761299e-11  9.25601224729847062e-14 -1.54265456892120249e-17
 -5.76045325400643131e-20 -3.77546486345667686e-24 -4.69821189459415657e-26
  9.61113315679877350e-30  1.01258288870168644e-30  4.51982837256231797e-33
1136+1551  20-Jan-14   80000.00   56677.33333333330             4.864056 -0.733 -9.560
    746987277.732645    0.841812442909kaira  300   12   150.000                
 -1.43461768478484462e-10  3.56045372973783861e-03 -2.39733926812839105e-08
  8.59273937406605917e-11  6.30794326019875894e-15 -8.27647939284787321e-17
 -6.57212639016011973e-21  7.63681283469782187e-23  1.00526032654779208e-25
 -1.50838574178634995e-27 -1.42324979841184199e-30  2.14189817623684649e-32
1136+1551  20-Jan-14  130000.00   56677.54166666660             4.864056 -0.734 -9.854
    747002431.424770    0.841812442909kaira  300   12   150.000                
 -7.87928620775991618e-11  3.56674298082561856e-03  3.58991147126492174e-08
  2.74173775003997599e-11 -8.93353402401336463e-14 -2.54527683478160185e-17
  5.39061503019151376e-20 -4.47071015165854895e-23  1.13104957729686033e-25
  1.59551277608818532e-27 -1.96456873362091399e-30 -1.62659498853182836e-32
1136+1551  20-Jan-14  163000.00   56677.68750000000             4.864056 -0.737 -9.555
    747013039.012229    0.841812442909kaira  300   12   150.000                
 -1.99043890457769947e-10  3.58202627227257675e-03  2.88092802472074094e-08
 -4.83340268423481326e-11 -7.81105806126697601e-14  4.55489290583166804e-17
  4.64774287553716655e-20  3.07060213353437477e-23  1.30477397872267747e-25
 -1.86284703520260553e-27 -2.32109003937804585e-30  2.51761045415727150e-32
1136+1551  20-Jan-14  213000.00   56677.89583333330             4.864056 -0.737 -9.825
    747028192.711604    0.841812442909kaira  300   12   150.000                
 -5.74793535880827377e-11  3.58028528186908786e-03 -3.97338438234940835e-08
 -8.14854514559785035e-11  3.10873588262429842e-14  7.78184347207522238e-17
 -2.21924065502407597e-20 -8.94678581250104456e-24  1.22646082801172666e-25
 -1.61877507620221259e-27 -1.99828863818731990e-30  3.00872228645603701e-32
1136+1551  21-Jan-14   23000.00   56678.10416666660             4.864055 -0.729 -9.837
    747043346.404303    0.841812442909kaira  300   12   150.000                
 -8.54010065614770775e-11  3.54050148324246703e-03 -7.92726422430977242e-08
  6.58148195110647025e-12  9.40194958167102155e-14 -5.46372826717589558e-18
 -6.16168062525242306e-20 -7.45940628475348452e-23  1.28993270166961695e-25
  2.99601563290916090e-27 -2.23766580113609546e-30 -4.37607249020985396e-32
1136+1551  21-Jan-14   73000.00   56678.31250000000             4.864055 -0.722 -9.560
    747058500.084178    0.841812442909kaira  300   12   150.000                
 -4.14831167970805545e-11  3.50378548820096634e-03 -3.10440854355221206e-08
  8.47168199158727773e-11  1.69723246667077225e-14 -8.18266130315584608e-17
 -1.28032893989654145e-20  8.74365072782797488e-23  6.55067096569697380e-26
 -1.65885340208133138e-27 -6.56816332619938663e-31  1.94081858005458879e-32
1136+1551  21-Jan-14  123000.00   56678.52083333330             4.864055 -0.722 -9.853
    747073653.758717    0.841812442909kaira  300   12   150.000                
 -7.75448275557382952e-11  3.50660622919767798e-03  3.30043391766534074e-08
  3.65440449364764511e-11 -8.53406300159570966e-14 -3.54974903468191651e-17
