1136+1551  18-Jan-14  180000.00   56675.75000000000             4.864056 -0.762 -9.544
    746872109.499098    0.841812442909lofar  300   12   150.000                
 -1.59049042235723661e-10  3.70710459276957964e-03  5.61323897896203568e-08
 -9.49619726567596689e-11 -1.20484193230585258e-13  9.00939993418832695e-17
  7.32995666610434568e-20  1.63970788016445156e-23  1.46225065863665596e-25
 -2.01690536505336952e-27 -2.93229749991448513e-30  2.62660807470640891e-32
1136+1551  18-Jan-14  230000.00   56675.95833333330             4.864056 -0.762 -9.813
    746887263.236977    0.841812442909lofar  300   12   150.000                
 -6.87739803257270868e-11  3.70667686436609422e-03 -6.31015577155889312e-08
 -1.30846946778800525e-10  6.95818749821908800e-14  1.25398121373433973e-16
 -4.74292426304046377e-20 -7.38866644943887123e-23  1.74456676788259518e-25
  5.19759504675669699e-28 -2.84369168777119750e-30 -5.66676787213622052e-33
1136+1551  19-Jan-14   40000.00   56676.16666666660             4.864056 -0.750 -9.845
    746902416.964562    0.841812442909lofar  300   12   150.000                
 -2.63295491552878241e-12  3.64516518983016343e-03 -1.17396304286178067e-07
  2.79990600687761296e-11  1.56030653055880150e-13 -2.58012912583126742e-17
 -9.85935591204622849e-20 -7.44069477209023047e-23  4.37937784567015583e-27
  3.14753284189313853e-27  2.56305509783000164e-31 -4.32864550595708937e-32
1136+1551  19-Jan-14   90000.00   56676.37500000000             4.864056 -0.740 -9.552
    746917570.673410    0.841812442909lofar  300   12   150.000                
 -5.96912745049346996e-11  3.59671920305281454e-03 -2.60136276376160062e-08
  1.45018043050853276e-10  1.01649820812393969e-14 -1.40092665490918705e-16
 -9.36867184320314948e-21  1.68560666621963098e-22  1.12559599699632694e-25
 -4.03921173920496416e-27 -1.47281504864206371e-30  5.62591680110311400e-32
1136+1551  19-Jan-14  140000.00   56676.58333333330             4.864056 -0.744 -9.828
    746932724.377724    0.841812442909lofar  300   12   150.000                
 -9.12503905445292237e-11  3.61595676980939378e-03  7.48294417495958220e-08
  4.59198249914021011e-11 -1.50829568480448706e-13 -4.43937614701779992e-17
  9.15516837654533196e-20  6.29132453441752092e-23  2.00489186478977358e-25
 -2.03874480617788416e-27 -4.01324546687381345e-30  3.31891310735274747e-32
1136+1551  19-Jan-14  173000.00   56676.72916666660             4.864056 -0.750 -9.537
    746943331.977275    0.841812442909lofar  300   12   150.000                
 -4.09691416868144250e-10  3.64768636411909710e-03  6.26597498083718185e-08
 -8.18046840540485699e-11 -1.31538285299147478e-13  7.72554725706730859e-17
  8.37900925543330844e-20  4.86704583802591370e-23 -3.71384589554637308e-26
 -3.21755111032873158e-27  3.20992328573266214e-31  4.54865191633956371e-32
1136+1551  19-Jan-14  223000.00   56676.93749999990             4.864056 -0.751 -9.806
    746958485.698158    0.841812442909lofar  300   12   150.000                
 -1.52958020278439879e-10  3.65315318594293739e-03 -5.29997693981223735e-08
 -1.37236140079039360e-10  5.28572787221249064e-14  1.31747370865618256e-16
 -3.64591607570041000e-20 -9.35819501673360723e-23  1.20601945723216023e-25
  1.10787063288103733e-27 -1.51280093200084466e-30 -1.34253088602072843e-32
1136+1551  20-Jan-14   33000.00   56677.14583333320             4.864056 -0.740 -9.796
    746973639.410309    0.841812442909lofar  300   12   150.000                
  9.62630613854346956e-11  3.59455442306442358e-03 -1.19338000429637749e-07
  1.15845185679709233e-11  1.58491099719023011e-13 -1.08317599181503924e-17
 -9.74715080394477624e-20 -1.68284960395639065e-23 -1.21042930842175394e-25
  5.49650529552893944e-28  2.32203084148988232e-30 -4.02351585216443303e-33
1136+1551  20-Jan-14   83000.00   56677.35416666660             4.864056 -0.729 -9.565
    746988793.103411    0.841812442909lofar  300   12   150.000                
 -3.00657425472349164e-10  3.54135751075299997e-03 -3.76802710964623894e-08
  1.43019608931740476e-10  2.81358164822916121e-14 -1.37879826841053038e-16
 -1.79391090443394946e-20  1.37492774106007244e-22 -1.47176535603576836e-26
 -2.74506349468655840e-27  5.97792169714977694e-31  3.68247400813006041e-32
1136+1551  20-Jan-14  133000.00   56677.56249999990             4.864056 -0.732 -9.818
    747003946.790154    0.841812442909lofar  300   12   150.000                
 -2.45543332092870046e-11  3.55491196310680048e-03  7.02398720777571725e-08
  6.13144278638978763e-11 -1.44104961292274880e-13 -5.83549860986063299e-17
  8.63462636834622062e-20  5.45083955639692462e-24  2.06008868196678254e-25
  3.78815068723531898e-28 -3.49292656979528608e-30 -8.45611794087546130e-34
1136+1551  20-Jan-14  173000.00   56677.72916666660             4.864056 -0.739 -9.559
    747016069.746900    0.841812442909lofar  300   12   150.000                
 -2.47026696033102248e-10  3.59073964843094036e-03  6.12912728118921014e-08
 -8.38612945163705144e-11 -1.29988707493255687e-13  7.94549159606632776e-17
  8.37912769907040189e-20  1.77939401193135090e-23 -9.46476273391233327e-26
 -1.68467595503939984e-27  1.43795229176554284e-30  1.84727217659846648e-32
1136+1551  20-Jan-14  223000.00   56677.93749999990             4.864056 -0.740 -9.840
    747031223.450537    0.841812442909lofar  300   12   150.000                
 -7.84148637232570653e-11  3.59505973756501281e-03 -5.50045510279883320e-08
 -1.36386446032286912e-10  5.54380955928584459e-14  1.31234431610064102e-16
 -3.95719702846492489e-20 -1.17190955598249312e-22  2.07778085371571873e-25
  1.98383009027207405e-27 -3.13705970870775680e-30 -2.54474880833266367e-32
1136+1551  21-Jan-14   33000.00   56678.14583333320             4.864055 -0.728 -9.793
    747046377.145120    0.841812442909lofar  300   12   150.000                
  2.05593786059361233e-10  3.53571165947755674e-03 -1.19577773443170296e-07
  1.40730840477902641e-11  1.58298937167389342e-13 -1.29006424563556840e-17
 -1.03184228206181894e-19 -2.84423064180554217e-23  1.53707607246008987e-25
  6.24769926841006393e-28 -2.18839212490014519e-30 -6.58197119435765146e-34
1136+1551  21-Jan-14   83000.00   56678.35416666660             4.864055 -0.717 -9.565
    747061530.820608    0.841812442909lofar  300   12   150.000                
 -3.06207654230420438e-10  3.48292830300335780e-03 -3.63820011145161395e-08
  1.43439584933823907e-10  2.54623785813333963e-14 -1.37950778102592343e-16
 -1.87710007196376567e-20  1.04785534164833740e-22  1.05257274630020827e-25
 -1.36283013405253628e-27 -1.40817227372583071e-30  1.59216927449219391e-32
1136+1551  21-Jan-14  133000.00   56678.56249999990             4.864055 -0.720 -9.824
    747076684.489929    0.841812442909lofar  300   12   150.000                
 -7.37395972261334359e-11  3.49709293045042616e-03  7.05588706253454808e-08
  5.90392570743740074e-11 -1.45274481353461324e-13 -5.62528582543598938e-17
  9.11568990533681071e-20  6.96614663182563102e-24  1.61968098940599614e-26
  3.84670707764044685e-28 -4.26890131620358625e-31 -1.85503983906615864e-33
1136+1551  21-Jan-14  173000.00   56678.72916666660             4.864055 -0.727 -9.567
    747088807.432783    0.841812442909lofar  300   12   150.000                
 -3.26423056525471449e-10  3.53265591792798709e-03  5.98993126919868148e-08
 -8.58920717769053893e-11 -1.28376509223862362e-13  8.11409854283721971e-17
  8.02295680410843187e-20  5.00606507672598915e-23  5.32122874188889655e-26
 -3.35789399382021780e-27 -1.38560161986582571e-30  4.75461042366774437e-32
1136+1551  21-Jan-14  223000.00   56678.93749999990             4.864055 -0.728 -9.837
    747103961.118831    0.841812442909lofar  300   12   150.000                
 -7.66604538620564018e-11  3.53582479758350783e-03 -5.69984617197776388e-08
 -1.35495439199671972e-10  5.80043668671728330e-14  1.30500518177296578e-16
 -4.21360658131780057e-20 -1.25280536145019162e-22  2.47943690443126797e-25
  2.22899302164144285e-27 -3.80772844967909710e-30 -2.78129850151104402e-32
1136+1551  22-Jan-14   33000.00   56679.14583333320             4.864055 -0.716 -9.833
    747119114.795506    0.841812442909lofar  300   12   150.000                
  1.49061650817758207e-10  3.47574169212703458e-03 -1.19787458219108742e-07
